date,lab_id,equipment_id,equipment_type,max_capacity_hrs,utilization_hrs,utilization_pct,idle_hrs,technical_downtime_hrs,planned_maintenance_hrs,workflow_delay_events,avg_delay_minutes,primary_procedure,redundancy_available,total_cases_day_lab
15-10-2023,Lab_CHN_01,INC_A1,Incubator,10,8.55,0.86,1.45,0,0,2,39.4,Embryo_Assessment,FALSE,2
09-05-2024,Lab_CHN_02,INC_B1,incubator,18,15.27,0.85,2.73,0,0,0,0,ICSI,TRUE,16
23-07-2023,Lab_CHN_02,INC_B1,incubator,10,5.23,0.52,4.77,0,0,0,0,Embryo_Assessment,TRUE,5
15-10-2023,Lab_CHN_02,INC_A2,incubator,10,6.89,0.69,3.11,0,0,0,0,ICSI,FALSE,-2
19-10-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,6.56,0.66,,0,0,0,0,ICSI,TRUE,5
04-05-2024,Lab_CHN_02,MIC_X1,Microscope,10,3.78,0.38,6.22,0,0,0,0,Embryo_Assessment,TRUE,2
17-06-2024,Lab_CHN_01,INC_B1,Incubator,18,10.87,0.6,7.13,0,0,1,50.8,IVF,FALSE,4
04-09-2023,Lab_CHN_01,MIC_X2,Microscope,18,2.73,0.15,15.27,0,0,0,0,IVF,TRUE,9
06-07-2024,Lab_CHN_02,INC_A1,Incubator,10,7.49,0.75,2.51,0,0,2,68.7,ICSI,FALSE,4
30-05-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,15.03,0.84,2.97,0,0,0,0,Embryo_Assessment,FALSE,17
23-06-2023,Lab_CHN_01,INC_A2,incubator,18,17.64,0.98,,0,0,1,100.3,Embryo_Assessment,TRUE,6
09-08-2024,Lab_CHN_01,MIC_X1,Microscope,18,7.32,0.41,10.68,0,0,0,0,Fertilization_Check,TRUE,10
07-06-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,11.5,0.64,6.5,0,0,0,0,Embryo_Assessment,TRUE,9
22-09-2023,Lab_CHN_01,INC_B1,incubator,18,11.22,0.62,6.78,0,0,0,0,Embryo_Assessment,TRUE,11
21-03-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,13.15,0.73,4.85,0,0,0,0,ICSI,FALSE,6
26-10-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,11,0.61,7,0,0,0,0,Fertilization_Check,FALSE,6
14-05-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,12.08,0.67,5.92,0,0,0,0,IVF,FALSE,12
12-01-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,14.17,0.79,3.83,0,0,0,0,Fertilization_Check,TRUE,5
20-08-2024,Lab_CHN_01,INC_B1,Incubator,18,12.46,0.69,5.54,0,0,0,0,IVF,FALSE,11
06-10-2023,Lab_CHN_02,MIC_X2,Microscope,18,9.31,0.52,8.69,0,0,0,0,ICSI,TRUE,11
21-12-2024,Lab_CHN_01,MIC_X1,Microscope,10,6.35,0.64,3.65,0,0,0,0,Fertilization_Check,TRUE,2
23-02-2023,Lab_CHN_01,INC_B1,incubator,18,11.57,0.64,6.43,0,0,0,0,IVF,TRUE,8
24-01-2023,Lab_CHN_01,MIC_X1,Microscope,18,6.65,0.37,11.35,0,0,0,0,Embryo_Assessment,TRUE,12
14-04-2023,Lab_CHN_01,MIC_X2,Microscope,18,8.75,0.49,9.25,0,0,0,0,Fertilization_Check,TRUE,7
06-12-2023,Lab_CHN_01,INC_A2,Incubator,18,13.22,0.73,4.78,0,0,0,0,Embryo_Assessment,TRUE,8
16-05-2024,Lab_CHN_02,MIC_X2,Microscope,18,12.99,0.72,5.01,0,0,0,0,Fertilization_Check,TRUE,7
23-02-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,10.45,0.58,7.55,0,0,0,0,Embryo_Assessment,TRUE,10
23-08-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,6.03,0.34,11.97,0,0,0,0,Embryo_Assessment,FALSE,10
18-05-2023,Lab_CHN_01,MIC_X2,Microscope,18,10.47,0.58,7.53,0,0,0,0,ICSI,TRUE,11
22-03-2023,Lab_CHN_02,MIC_X1,Microscope,18,5.46,0.3,12.54,0,0,0,0,Fertilization_Check,TRUE,8
08-12-2024,Lab_CHN_02,INC_B1,Incubator,10,6.6,0.66,3.4,0,0,0,0,Embryo_Assessment,FALSE,7
23-12-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,5.29,0.53,4.71,0,0,0,0,Embryo_Assessment,TRUE,1
28-08-2024,Lab_CHN_02,MIC_X1,Microscope,18,7.7,0.43,10.3,0,0,0,0,ICSI,TRUE,7
18-02-2024,Lab_CHN_01,INC_A1,incubator,10,9.8,0.98,,0,0,0,0,Embryo_Assessment,FALSE,9
26-04-2024,Lab_CHN_02,INC_A2,incubator,18,14.93,0.83,3.07,0,0,0,0,IVF,TRUE,12
29-08-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,14.36,0.8,3.64,0,0,1,113.3,IVF,FALSE,10
14-02-2024,Lab_CHN_01,MIC_X2,Microscope,18,3.58,0.2,14.42,0,0,0,0,Embryo_Assessment,TRUE,7
09-09-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,8.87,0.49,9.13,0,0,0,0,IVF,TRUE,9
02-08-2023,Lab_CHN_02,MIC_X1,Microscope,18,16.2,0.9,1.8,0,0,0,0,Fertilization_Check,TRUE,8
16-09-2023,Lab_CHN_01,INC_A2,Incubator,10,6.21,0.62,3.79,0,0,0,0,ICSI,TRUE,2
26-07-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,13.16,0.73,4.84,0,0,0,0,IVF,TRUE,13
02-04-2023,Lab_CHN_01,MIC_X1,Microscope,10,3.23,0.32,6.77,0,0,0,0,Fertilization_Check,TRUE,7
18-12-2023,Lab_CHN_01,MIC_X1,Microscope,18,2.7,0.15,15.3,0,0,0,0,Fertilization_Check,TRUE,5
19-10-2023,Lab_CHN_02,INC_A1,incubator,18,8.18,0.45,9.82,0,0,0,0,Embryo_Assessment,TRUE,9
06-07-2023,Lab_CHN_02,INC_A2,incubator,18,11.47,0.64,3.46,0,3.07,0,0,Embryo_Assessment,TRUE,16
17-09-2024,Lab_CHN_02,MIC_X1,Microscope,18,10.96,0.61,7.04,0,0,0,0,Embryo_Assessment,TRUE,10
29-04-2024,Lab_CHN_01,INC_A1,incubator,18,14.12,0.78,3.88,0,0,1,65.9,Embryo_Assessment,FALSE,9
04-09-2024,Lab_CHN_01,MIC_X2,Microscope,18,4.69,,13.31,0,0,0,0,ICSI,TRUE,11
13-02-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,13.02,0.72,4.98,0,0,0,0,Embryo_Assessment,FALSE,5
28-03-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,8.53,0.47,9.47,0,0,0,0,Embryo_Assessment,FALSE,5
24-07-2023,Lab_CHN_02,INC_B1,Incubator,18,15.02,0.83,2.98,0,0,0,0,ICSI,TRUE,11
12-10-2023,Lab_CHN_01,MIC_X1,Microscope,18,11.64,0.65,6.36,0,0,0,0,IVF,TRUE,7
01-07-2024,Lab_CHN_02,INC_B1,Incubator,18,10.15,0.56,7.85,0,0,0,0,Embryo_Assessment,TRUE,12
05-05-2023,Lab_CHN_01,INC_B1,incubator,18,13.96,,4.04,0,0,0,0,Fertilization_Check,TRUE,9
20-10-2023,Lab_CHN_01,INC_A1,Incubator,18,11.22,0.62,6.78,0,0,0,0,Fertilization_Check,TRUE,8
19-08-2023,Lab_CHN_01,MIC_X1,Microscope,10,,0.13,5.48,3.25,0,0,0,Embryo_Assessment,TRUE,5
08-02-2024,Lab_CHN_02,MIC_X2,Microscope,18,2.7,0.15,15.3,0,0,0,0,ICSI,TRUE,5
01-06-2023,Lab_CHN_02,INC_A2,Incubator,18,17.64,0.98,0.36,0,0,0,0,Fertilization_Check,FALSE,9
21-06-2024,Lab_CHN_02,INC_A1,incubator,18,12.68,0.7,5.32,0,0,1,34.9,IVF,FALSE,11
27-03-2024,Lab_CHN_02,MIC_X1,Microscope,18,5.65,0.31,12.35,0,0,0,0,Fertilization_Check,TRUE,10
22-07-2023,Lab_CHN_02,MIC_X2,Microscope,10,4.28,0.43,5.72,0,0,0,0,IVF,TRUE,3
30-07-2024,Lab_CHN_01,INC_B1,Incubator,18,6.77,0.38,11.23,0,0,0,0,Fertilization_Check,TRUE,16
14-09-2024,Lab_CHN_02,INC_B1,incubator,10,6.7,0.67,3.3,0,0,0,0,Fertilization_Check,TRUE,0
13-03-2024,Lab_CHN_01,INC_A1,incubator,18,12.08,,5.92,0,0,0,0,Fertilization_Check,TRUE,7
09-08-2023,Lab_CHN_01,INC_A2,incubator,18,10,0.56,8,0,0,0,0,Embryo_Assessment,FALSE,14
18-12-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,10.86,0.6,7.14,0,0,0,0,ICSI,FALSE,8
25-12-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,11.75,0.65,6.25,0,0,0,0,Embryo_Assessment,TRUE,17
02-05-2024,Lab_CHN_02,INC_B1,incubator,18,11.7,0.65,6.3,0,0,1,44.4,Fertilization_Check,TRUE,11
19-06-2024,Lab_CHN_02,INC_A2,incubator,18,6.87,0.38,11.13,0,0,1,97.9,IVF,TRUE,7
22-06-2023,Lab_CHN_02,INC_A2,incubator,18,10.14,0.56,7.86,0,0,0,0,Fertilization_Check,FALSE,15
21-06-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,14.21,0.79,3.79,0,0,0,0,ICSI,TRUE,10
06-09-2024,Lab_CHN_02,MIC_X2,Microscope,18,8.46,0.47,9.54,-0.5,0,0,0,Embryo_Assessment,TRUE,12
07-06-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,10.09,0.56,7.91,0,0,0,0,ICSI,FALSE,7
16-03-2024,Lab_CHN_02,INC_B1,Incubator,10,7.28,0.73,2.72,0,0,0,0,ICSI,TRUE,6
06-12-2024,Lab_CHN_01,INC_B1,incubator,18,12.47,0.69,5.53,0,0,0,0,Embryo_Assessment,TRUE,8
08-03-2023,Lab_CHN_01,INC_B1,Incubator,18,12.84,0.71,5.16,0,0,0,0,Embryo_Assessment,FALSE,8
10-06-2024,Lab_CHN_02,INC_B1,Incubator,18,16.32,0.91,1.68,0,0,0,0,Fertilization_Check,FALSE,10
02-11-2024,Lab_CHN_02,INC_B1,Incubator,10,5.69,0.57,4.31,0,0,0,0,ICSI,TRUE,6
11-09-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,10.41,0.58,7.59,0,0,1,107.2,IVF,TRUE,9
18-09-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,7.28,0.4,10.72,0,0,0,0,ICSI,FALSE,6
28-05-2023,Lab_CHN_01,INC_A1,Incubator,10,5.96,0.6,4.04,0,0,0,0,Embryo_Assessment,FALSE,7
18-06-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,7.84,0.78,2.16,0,0,0,0,Embryo_Assessment,FALSE,1
17-11-2024,Lab_CHN_02,MIC_X2,Microscope,10,4.9,0.49,5.1,0,0,0,0,Fertilization_Check,TRUE,9
17-10-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,12.28,0.68,3.71,2.01,0,0,0,Fertilization_Check,FALSE,5
31-07-2024,Lab_CHN_01,INC_B1,Incubator,18,14.63,0.81,3.37,0,0,0,0,ICSI,TRUE,4
26-01-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,9.42,0.52,8.58,0,0,1,55.7,Embryo_Assessment,FALSE,13
01-09-2023,Lab_CHN_02,INC_A1,Incubator,18,8.29,0.46,8.31,1.4,0,1,39.5,IVF,TRUE,5
06-07-2024,Lab_CHN_02,INC_B1,incubator,10,8.53,0.85,1.47,0,0,0,0,ICSI,TRUE,3
25-06-2024,Lab_CHN_02,INC_A2,incubator,18,9.01,,8.99,0,0,0,0,ICSI,TRUE,10
21-06-2023,Lab_CHN_01,MIC_X2,Microscope,18,9.2,0.51,8.8,0,0,0,0,Fertilization_Check,TRUE,11
18-09-2024,Lab_CHN_02,INC_B1,Incubator,18,9.92,0.55,8.08,0,0,1,98.1,Embryo_Assessment,FALSE,14
04-04-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,11.28,0.63,6.72,-0.5,0,0,0,Embryo_Assessment,TRUE,7
02-07-2023,Lab_CHN_02,INC_A2,incubator,10,8.74,0.87,1.26,0,0,0,0,Fertilization_Check,TRUE,6
19-09-2023,Lab_CHN_02,INC_A2,Incubator,18,9.88,0.55,8.12,0,0,0,0,Fertilization_Check,TRUE,9
09-07-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,10.51,0.58,7.49,0,0,2,58.1,Embryo_Assessment,TRUE,10
14-05-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,10.6,0.59,5.21,2.19,0,0,0,IVF,TRUE,13
12-09-2024,Lab_CHN_02,INC_A1,Incubator,18,12.78,0.71,5.22,0,0,1,64.2,Embryo_Assessment,FALSE,9
19-09-2023,Lab_CHN_02,INC_A1,incubator,18,13.65,0.76,4.35,0,0,0,0,Embryo_Assessment,TRUE,13
08-03-2024,Lab_CHN_02,MIC_X2,Microscope,18,9.33,0.52,4.97,3.7,0,0,0,Embryo_Assessment,TRUE,18
07-09-2024,Lab_CHN_01,MIC_X1,Microscope,10,3.47,0.35,6.53,0,0,0,0,ICSI,TRUE,4
18-09-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,9.22,0.51,8.78,0,0,0,0,ICSI,FALSE,4
01-07-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,13.74,0.76,4.26,0,0,1,111,Embryo_Assessment,TRUE,9
06-03-2023,Lab_CHN_01,INC_B1,incubator,18,9.66,0.54,8.34,0,0,0,0,IVF,FALSE,10
18-12-2023,Lab_CHN_01,INC_B1,Incubator,18,12.33,0.68,5.67,0,0,0,0,Fertilization_Check,TRUE,7
20-06-2023,Lab_CHN_02,INC_A2,incubator,18,9.64,0.54,8.36,0,0,0,0,ICSI,TRUE,12
20-08-2023,Lab_CHN_01,MIC_X2,Microscope,10,5.65,0.57,4.35,0,0,0,0,Fertilization_Check,TRUE,1
12-01-2023,Lab_CHN_01,INC_B1,incubator,18,11.2,0.62,6.8,0,0,0,0,ICSI,FALSE,11
02-10-2023,Lab_CHN_02,INC_B1,Incubator,18,6.17,0.34,11.83,0,0,0,0,IVF,TRUE,9
29-07-2024,Lab_CHN_02,INC_A2,incubator,18,13.28,0.74,4.72,0,0,0,0,ICSI,TRUE,12
25-10-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,11.1,0.62,6.9,0,0,0,0,Fertilization_Check,TRUE,10
27-04-2024,Lab_CHN_01,INC_B1,Incubator,10,7.5,0.75,2.5,0,0,0,0,Embryo_Assessment,TRUE,1
05-11-2024,Lab_CHN_01,INC_A1,Incubator,18,11.65,0.65,6.35,0,0,0,0,IVF,TRUE,15
16-02-2023,Lab_CHN_01,INC_B1,Incubator,18,13.21,0.73,4.79,0,0,1,75.1,Embryo_Assessment,TRUE,13
23-02-2024,Lab_CHN_02,INC_A2,Incubator,18,16.4,0.91,1.6,0,0,1,67.5,Embryo_Assessment,TRUE,8
31-03-2023,Lab_CHN_01,INC_B1,incubator,18,10.53,0.58,7.47,0,0,0,0,IVF,FALSE,12
03-06-2023,Lab_CHN_01,INC_B1,incubator,10,7.67,0.77,0.2,2.13,0,0,0,IVF,FALSE,2
02-10-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,11.42,0.63,6.58,0,0,1,91.4,Fertilization_Check,FALSE,8
24-01-2023,Lab_CHN_02,MIC_X1,Microscope,18,8.39,0.47,9.61,0,0,0,0,ICSI,TRUE,13
09-09-2023,Lab_CHN_02,INC_A2,incubator,10,4.62,0.46,2.99,2.39,0,1,29.6,Fertilization_Check,TRUE,2
08-02-2023,Lab_CHN_02,MIC_X1,Microscope,18,7.24,0.4,10.76,0,0,0,0,IVF,TRUE,11
03-03-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,8.79,0.88,1.21,0,0,0,0,ICSI,TRUE,3
08-04-2024,Lab_CHN_01,INC_A1,Incubator,18,13.59,0.76,4.41,0,0,2,112.8,Fertilization_Check,TRUE,13
19-03-2024,Lab_CHN_01,MIC_X2,Microscope,18,9.14,0.51,8.86,0,0,0,0,IVF,TRUE,7
27-10-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,5.75,0.57,4.25,0,0,0,0,Fertilization_Check,TRUE,5
15-11-2024,Lab_CHN_02,INC_A1,Incubator,18,8.4,0.47,9.6,0,0,0,0,IVF,TRUE,9
27-10-2024,Lab_CHN_02,INC_B1,Incubator,10,7.09,0.71,2.91,0,0,0,0,Embryo_Assessment,TRUE,2
09-01-2024,Lab_CHN_02,INC_B1,incubator,18,11.02,0.61,6.98,0,0,0,0,Fertilization_Check,FALSE,16
22-04-2023,Lab_CHN_01,INC_A2,incubator,10,6.75,0.68,3.25,0,0,0,0,IVF,TRUE,6
10-04-2024,Lab_CHN_01,MIC_X1,Microscope,18,13.47,0.75,4.53,0,0,0,0,Fertilization_Check,TRUE,10
26-07-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,11.35,0.63,6.65,0,0,0,0,Embryo_Assessment,TRUE,9
29-10-2023,Lab_CHN_02,INC_B1,incubator,10,5.36,0.54,4.64,0,0,1,38.1,ICSI,FALSE,5
15-09-2023,Lab_CHN_01,MIC_X2,Microscope,18,8.17,0.45,9.83,0,0,0,0,IVF,TRUE,9
08-06-2024,Lab_CHN_01,INC_A1,Incubator,10,7.14,0.71,0.38,0,2.48,0,0,Fertilization_Check,FALSE,2
03-06-2023,Lab_CHN_01,INC_A2,Incubator,10,6.63,0.66,3.37,0,0,0,0,Fertilization_Check,TRUE,4
15-11-2024,Lab_CHN_01,INC_A1,incubator,18,9.06,0.5,8.94,0,0,0,0,Fertilization_Check,FALSE,12
15-06-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,5.81,0.32,11.12,1.07,0,0,0,IVF,TRUE,7
09-09-2023,Lab_CHN_02,INC_B1,Incubator,10,7.37,0.74,2.63,0,0,0,0,ICSI,TRUE,1
16-05-2024,Lab_CHN_02,MIC_X1,Microscope,18,16.2,0.9,1.8,0,0,0,0,Fertilization_Check,TRUE,11
26-03-2024,Lab_CHN_02,MIC_X1,Microscope,18,15.56,0.86,2.44,0,0,0,0,ICSI,TRUE,15
25-01-2024,Lab_CHN_01,MIC_X2,Microscope,18,7.3,0.41,10.7,0,0,0,0,Embryo_Assessment,TRUE,12
21-11-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,10.99,0.61,7.01,0,0,0,0,Fertilization_Check,TRUE,9
13-08-2023,Lab_CHN_02,INC_A2,incubator,10,6.84,0.68,3.16,0,0,1,50.8,ICSI,FALSE,0
26-08-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,6.36,0.64,3.64,0,0,1,75.6,Embryo_Assessment,FALSE,2
20-08-2023,Lab_CHN_01,INC_A1,incubator,10,6.51,0.65,3.49,0,0,1,77.8,ICSI,TRUE,2
08-01-2024,Lab_CHN_01,MIC_X2,Microscope,18,11.85,0.66,6.15,0,0,0,0,Embryo_Assessment,TRUE,5
30-05-2023,Lab_CHN_01,INC_B1,Incubator,18,9.76,0.54,8.24,0,0,2,97.1,Fertilization_Check,TRUE,17
25-02-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,6.47,0.65,3.53,0,0,0,0,IVF,TRUE,4
11-03-2024,Lab_CHN_01,INC_A2,Incubator,18,9.72,0.54,8.28,0,0,1,58.6,ICSI,TRUE,7
26-05-2024,Lab_CHN_01,INC_B1,incubator,10,7.65,0.76,2.35,0,0,0,0,ICSI,FALSE,5
23-04-2024,Lab_CHN_01,MIC_X1,Microscope,18,16.2,0.9,1.8,0,0,0,0,IVF,TRUE,11
12-06-2023,Lab_CHN_01,INC_B1,Incubator,18,17.12,0.95,0.88,0,0,0,0,Embryo_Assessment,TRUE,13
04-03-2024,Lab_CHN_01,INC_A2,Incubator,18,14.66,0.81,3.34,0,0,0,0,Fertilization_Check,TRUE,10
28-11-2024,Lab_CHN_02,INC_A1,incubator,18,10.26,0.57,7.74,0,0,1,43.6,IVF,TRUE,11
01-01-2023,Lab_CHN_01,MIC_X1,Microscope,10,4.4,0.44,5.6,0,0,1,35.9,Fertilization_Check,TRUE,4
12-07-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,11.41,0.63,6.59,0,0,0,0,IVF,FALSE,7
16-11-2023,Lab_CHN_02,MIC_X2,Microscope,18,4.85,0.27,13.15,0,0,0,0,ICSI,TRUE,8
13-01-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,5.56,0.56,4.44,0,0,0,0,Fertilization_Check,TRUE,5
17-12-2024,Lab_CHN_01,INC_B1,incubator,18,10.38,0.58,7.62,0,0,3,33.7,ICSI,TRUE,7
12-03-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,4.5,0.25,13.5,0,0,1,118.7,IVF,TRUE,8
01-11-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,4.5,0.25,13.5,0,0,0,0,Fertilization_Check,FALSE,13
27-08-2024,Lab_CHN_02,MIC_X1,Microscope,18,10.55,0.59,7.45,0,0,0,0,ICSI,TRUE,10
30-06-2024,Lab_CHN_02,INC_A2,incubator,10,8.35,0.84,1.65,0,0,0,0,Fertilization_Check,FALSE,2
26-06-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,11.38,0.63,6.62,0,0,0,0,Fertilization_Check,FALSE,8
19-12-2023,Lab_CHN_02,INC_A2,incubator,18,12.57,0.7,5.43,0,0,0,0,Fertilization_Check,TRUE,9
08-09-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,4.7,0.26,13.3,0,0,1,15.8,Embryo_Assessment,FALSE,10
13-05-2023,Lab_CHN_02,MIC_X2,Microscope,10,3.55,0.36,6.45,0,0,1,43.5,Embryo_Assessment,TRUE,3
15-05-2024,Lab_CHN_01,MIC_X1,Microscope,18,8.35,0.46,9.65,0,0,0,0,Embryo_Assessment,TRUE,14
10-11-2024,Lab_CHN_02,MIC_X2,Microscope,10,9,0.9,1,0,0,1,18.9,ICSI,TRUE,3
25-02-2023,Lab_CHN_01,MIC_X2,Microscope,10,1.99,0.2,4.84,3.17,0,0,0,Embryo_Assessment,TRUE,6
07-03-2023,Lab_CHN_02,MIC_X1,Microscope,18,15.83,0.88,2.17,0,0,0,0,ICSI,TRUE,11
27-10-2024,Lab_CHN_01,INC_B1,incubator,10,5.41,0.54,4.59,0,0,0,0,Fertilization_Check,TRUE,2
22-05-2024,Lab_CHN_02,MIC_X1,Microscope,18,5.51,0.31,12.49,0,0,0,0,IVF,TRUE,13
06-11-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,6.24,0.35,11.76,0,0,1,107.4,Fertilization_Check,TRUE,4
27-02-2023,Lab_CHN_01,INC_A1,incubator,18,10.58,0.59,7.42,0,0,0,0,IVF,FALSE,13
26-10-2024,Lab_CHN_02,INC_A2,incubator,10,6.56,0.66,3.44,0,0,0,0,Embryo_Assessment,TRUE,6
24-06-2023,Lab_CHN_02,INC_A1,incubator,10,6.07,0.61,3.93,0,0,0,0,Fertilization_Check,TRUE,3
26-07-2023,Lab_CHN_01,MIC_X2,Microscope,18,3.36,0.19,14.64,0,0,1,28.9,Embryo_Assessment,TRUE,10
14-04-2024,Lab_CHN_02,MIC_X2,Microscope,10,5.56,0.56,4.44,0,0,0,0,Embryo_Assessment,TRUE,3
18-09-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,11.04,0.61,6.96,0,0,1,50.4,IVF,TRUE,12
11-12-2024,Lab_CHN_01,MIC_X2,Microscope,18,12.14,0.67,5.86,0,0,0,0,ICSI,TRUE,10
13-11-2023,Lab_CHN_01,MIC_X1,Microscope,18,4.63,0.26,13.37,0,0,0,0,Fertilization_Check,TRUE,5
08-10-2023,Lab_CHN_02,INC_A2,incubator,10,6.54,0.65,3.46,0,0,0,0,ICSI,TRUE,8
26-09-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,14.29,0.79,,0,0,0,0,IVF,FALSE,11
19-11-2023,Lab_CHN_02,MIC_X2,Microscope,10,3.4,0.34,6.6,0,0,0,0,ICSI,TRUE,11
14-07-2023,Lab_CHN_02,MIC_X2,Microscope,18,2.7,0.15,15.3,0,0,1,114.8,IVF,TRUE,17
23-03-2024,Lab_CHN_02,MIC_X2,Microscope,10,7.38,0.74,2.62,0,0,0,0,ICSI,TRUE,4
04-03-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,8.72,0.48,9.28,0,0,0,0,Embryo_Assessment,TRUE,13
25-04-2023,Lab_CHN_01,INC_A2,incubator,18,12.27,0.68,5.73,0,0,0,0,Embryo_Assessment,TRUE,3
11-05-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,9.87,0.55,8.13,0,0,0,0,Embryo_Assessment,TRUE,11
01-01-2023,Lab_CHN_02,INC_A1,incubator,10,7.44,0.74,2.56,0,0,0,0,ICSI,TRUE,2
19-06-2023,Lab_CHN_02,INC_A1,Incubator,18,10.81,0.6,7.19,0,0,0,0,Embryo_Assessment,TRUE,12
21-07-2023,Lab_CHN_02,MIC_X2,Microscope,18,9.43,0.52,8.57,0,0,0,0,Embryo_Assessment,TRUE,7
21-06-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,17.1,0.95,0.9,0,0,0,0,Embryo_Assessment,FALSE,9
31-08-2023,Lab_CHN_01,INC_A1,Incubator,18,10.34,0.57,7.66,0,0,1,85.2,IVF,FALSE,7
08-12-2024,Lab_CHN_02,INC_A2,Incubator,10,7.9,0.79,2.1,0,0,0,0,Fertilization_Check,FALSE,4
29-05-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,8.9,0.49,9.1,0,0,0,0,Fertilization_Check,TRUE,13
20-09-2023,Lab_CHN_01,INC_A1,Incubator,18,16.87,0.94,1.13,0,0,1,41.2,ICSI,TRUE,15
05-03-2023,Lab_CHN_02,INC_A2,Incubator,10,6.89,0.69,3.11,0,0,0,0,Fertilization_Check,TRUE,4
21-12-2023,Lab_CHN_01,MIC_X2,Microscope,18,7.57,0.42,10.43,0,0,0,0,ICSI,TRUE,8
09-12-2024,Lab_CHN_01,MIC_X1,Microscope,18,5.46,0.3,12.54,0,0,0,0,IVF,TRUE,6
23-12-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,4.83,0.48,5.17,0,0,2,76.5,IVF,TRUE,4
22-02-2023,Lab_CHN_01,MIC_X2,Microscope,18,12.36,0.69,5.64,0,0,0,0,Embryo_Assessment,TRUE,15
16-10-2024,Lab_CHN_02,INC_A1,incubator,18,13.93,0.77,4.07,0,0,0,0,Fertilization_Check,TRUE,7
01-05-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,11.21,0.62,6.79,0,0,0,0,Fertilization_Check,TRUE,11
23-03-2024,Lab_CHN_01,INC_A2,incubator,10,7.09,0.71,2.91,0,0,0,0,Fertilization_Check,TRUE,3
06-04-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,6.65,0.66,3.35,0,0,0,0,Embryo_Assessment,TRUE,6
18-11-2024,Lab_CHN_02,INC_A2,Incubator,18,13.88,0.77,4.12,0,0,2,62.1,Fertilization_Check,TRUE,8
28-02-2024,Lab_CHN_02,INC_A2,incubator,18,8.37,0.46,9.63,0,0,0,0,Embryo_Assessment,TRUE,19
01-01-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,7.5,,,0,0,0,0,ICSI,FALSE,4
